idcomm,id,male,white,married,age,educate,income,commlength,commtrust,trust,pop2020,relighomog,disadvantage
45,40131,male,white,yes,52,4,8,52,-0.014,not_high,709,0.399,0.332
45,40132,male,white,yes,79,3,8,36,0.798,not_high,709,0.399,0.332
45,40133,female,white,no,85,4,2,43,0.972,not_high,709,0.399,0.332
45,40134,female,white,yes,59,4,5,9,-0.303,not_high,709,0.399,0.332
45,40135,female,white,yes,47,3,2,4,1.118,high,709,0.399,0.332
45,40136,female,white,yes,52,4,4,20,-0.375,not_high,709,0.399,0.332
45,40138,female,white,yes,76,4,4,60,1.169,high,709,0.399,0.332
45,40140,female,white,no,22,6,5,22,0.604,not_high,709,0.399,0.332
45,40143,male,white,yes,68,2,4,3,1.434,high,709,0.399,0.332
45,40145,male,white,yes,55,6,7,50,0.208,not_high,709,0.399,0.332
45,40146,female,white,no,82,4,4,56,0.547,not_high,709,0.399,0.332
45,40147,female,white,no,88,4,2,62,0.412,not_high,709,0.399,0.332
45,40148,female,white,no,44,3,3,6,-0.730,not_high,709,0.399,0.332
45,40151,female,white,no,73,5,6,58,-0.770,not_high,709,0.399,0.332
45,40152,female,white,yes,68,4,3,27,0.621,not_high,709,0.399,0.332
45,40153,female,white,no,44,4,4,25,-0.202,not_high,709,0.399,0.332
45,40159,female,white,yes,51,4,5,51,0.342,not_high,709,0.399,0.332
45,40161,female,white,no,76,3,2,76,1.005,high,709,0.399,0.332
45,40165,female,white,yes,64,7,6,40,0.158,not_high,709,0.399,0.332
45,40900,male,white,yes,60,4,5,60,-1.922,not_high,709,0.399,0.332
45,40901,female,white,yes,55,3,4,33,-0.725,not_high,709,0.399,0.332
45,40902,male,nonwhite,no,65,6,3,65,1.232,high,709,0.399,0.332
50,50003,male,white,yes,54,6,5,54,0.899,not_high,3706,0.189,0.165
50,50004,male,nonwhite,yes,30,4,6,5,-0.832,not_high,3706,0.189,0.165
50,50005,male,white,yes,48,3,4,49,-0.099,not_high,3706,0.189,0.165
50,50007,male,white,no,60,3,8,60,-0.051,not_high,3706,0.189,0.165
50,50008,male,white,yes,67,4,4,38,-0.652,not_high,3706,0.189,0.165
50,50010,male,white,no,73,2,1,73,-0.534,not_high,3706,0.189,0.165
50,50011,male,white,yes,43,6,5,38,0.218,not_high,3706,0.189,0.165
50,50012,female,white,yes,34,7,4,34,0.285,not_high,3706,0.189,0.165
50,50013,male,white,no,56,2,5,56,-1.227,not_high,3706,0.189,0.165
50,50014,female,white,yes,41,3,3,41,-0.847,not_high,3706,0.189,0.165
50,50016,female,white,yes,78,3,6,78,0.339,not_high,3706,0.189,0.165
50,50017,female,white,no,47,5,4,90,0.926,not_high,3706,0.189,0.165
50,50018,male,white,yes,46,6,6,12,0.448,not_high,3706,0.189,0.165
50,50019,female,white,no,78,4,2,54,0.628,not_high,3706,0.189,0.165
50,50020,female,white,yes,30,6,8,6,0.685,not_high,3706,0.189,0.165
50,50022,male,white,yes,32,4,2,11,-1.057,not_high,3706,0.189,0.165
50,50023,male,white,yes,54,5,6,54,-0.868,not_high,3706,0.189,0.165
50,50027,male,white,no,51,3,3,10,-1.136,not_high,3706,0.189,0.165
50,50028,male,white,yes,67,3,2,4,0.093,not_high,3706,0.189,0.165
50,50029,male,white,yes,57,4,4,37,0.031,not_high,3706,0.189,0.165
50,50031,male,white,yes,82,3,3,40,-0.779,not_high,3706,0.189,0.165
50,50032,female,white,yes,60,3,6,40,0.260,not_high,3706,0.189,0.165
50,50033,female,white,no,80,3,4,8,-0.434,not_high,3706,0.189,0.165
50,50034,male,white,yes,85,4,5,85,-0.077,not_high,3706,0.189,0.165
50,50035,female,white,no,82,3,2,24,1.095,high,3706,0.189,0.165
50,50037,male,white,no,39,3,4,3,-2.634,not_high,3706,0.189,0.165
50,50038,female,white,yes,54,3,2,54,0.581,not_high,3706,0.189,0.165
50,50039,male,white,yes,36,4,7,30,0.139,not_high,3706,0.189,0.165
50,50040,male,white,yes,55,4,4,30,-1.637,not_high,3706,0.189,0.165
50,50042,female,white,yes,63,3,2,28,0.016,not_high,3706,0.189,0.165
50,50045,male,white,yes,55,3,8,57,-0.280,not_high,3706,0.189,0.165
50,50046,female,white,yes,74,4,3,50,0.002,not_high,3706,0.189,0.165
50,50048,male,white,yes,45,4,6,12,-0.180,not_high,3706,0.189,0.165
50,50052,female,white,yes,41,3,5,41,-1.639,not_high,3706,0.189,0.165
50,50053,female,white,yes,44,4,5,22,-1.182,not_high,3706,0.189,0.165
50,50055,male,white,yes,61,7,4,61,1.127,high,3706,0.189,0.165
50,50056,female,white,yes,49,6,8,7,-0.496,not_high,3706,0.189,0.165
50,50058,male,white,yes,50,7,8,21,1.223,high,3706,0.189,0.165
50,50061,male,white,yes,80,5,8,71,0.548,not_high,3706,0.189,0.165
50,50062,female,white,no,86,3,1,20,-0.166,not_high,3706,0.189,0.165
50,50064,male,white,yes,56,3,5,56,-0.255,not_high,3706,0.189,0.165
50,50066,female,white,yes,70,3,7,57,1.554,high,3706,0.189,0.165
50,50071,female,white,no,88,3,2,88,0.770,not_high,3706,0.189,0.165
50,50072,female,white,yes,56,2,2,42,-0.061,not_high,3706,0.189,0.165
50,50073,male,white,yes,44,5,6,15,-1.152,not_high,3706,0.189,0.165
50,50075,male,white,yes,59,5,8,55,0.119,not_high,3706,0.189,0.165
50,50076,female,white,no,86,3,1,51,1.325,high,3706,0.189,0.165
50,50077,male,white,no,84,1,2,35,-0.915,not_high,3706,0.189,0.165
50,50078,female,white,yes,49,7,8,25,-1.572,not_high,3706,0.189,0.165
50,50080,female,white,yes,66,3,4,66,0.673,not_high,3706,0.189,0.165
50,50081,female,white,yes,72,6,4,24,0.491,not_high,3706,0.189,0.165
50,50083,male,white,no,45,3,3,34,-0.064,not_high,3706,0.189,0.165
50,50085,male,white,yes,67,3,7,67,0.004,not_high,3706,0.189,0.165
50,50086,female,white,no,69,4,2,63,0.964,not_high,3706,0.189,0.165
50,50088,female,white,yes,58,4,6,37,0.899,not_high,3706,0.189,0.165
50,50092,female,white,no,68,1,1,10,-1.327,not_high,3706,0.189,0.165
50,50093,male,white,yes,77,4,3,74,-0.992,not_high,3706,0.189,0.165
50,50095,female,white,yes,44,3,1,44,-0.575,not_high,3706,0.189,0.165
50,50097,male,white,yes,46,3,5,44,0.377,not_high,3706,0.189,0.165
50,50098,female,white,yes,58,4,3,58,0.693,not_high,3706,0.189,0.165
50,50099,female,nonwhite,yes,76,3,3,58,-0.408,not_high,3706,0.189,0.165
50,50103,male,white,yes,47,2,3,47,-1.265,not_high,3706,0.189,0.165
50,50104,female,white,no,97,3,2,80,0.229,not_high,3706,0.189,0.165
50,50106,male,white,yes,74,3,4,34,0.616,not_high,3706,0.189,0.165
50,50109,male,white,no,77,4,4,48,-0.335,not_high,3706,0.189,0.165
50,50110,male,white,yes,72,7,6,43,0.304,not_high,3706,0.189,0.165
50,50112,female,white,yes,42,7,7,40,-0.148,not_high,3706,0.189,0.165
50,50113,male,white,yes,65,2,3,65,0.770,not_high,3706,0.189,0.165
50,50115,male,white,yes,57,4,6,14,-1.359,not_high,3706,0.189,0.165
50,50118,female,white,yes,53,4,6,54,-0.936,not_high,3706,0.189,0.165
50,50120,female,white,yes,62,3,4,62,-0.264,not_high,3706,0.189,0.165
50,50121,male,white,yes,54,5,6,25,0.879,not_high,3706,0.189,0.165
50,50124,female,white,no,68,3,2,40,-0.854,not_high,3706,0.189,0.165
50,50128,male,white,yes,43,5,8,23,-0.461,not_high,3706,0.189,0.165
50,50129,female,white,no,94,4,2,94,0.031,not_high,3706,0.189,0.165
50,50131,male,white,yes,62,7,5,50,0.218,not_high,3706,0.189,0.165
50,50132,female,white,yes,57,3,6,10,0.193,not_high,3706,0.189,0.165
50,50133,male,white,yes,73,7,6,3,-0.474,not_high,3706,0.189,0.165
50,50138,female,white,yes,77,3,4,77,1.367,high,3706,0.189,0.165
50,50139,male,white,yes,63,3,3,63,0.520,not_high,3706,0.189,0.165
50,50142,female,nonwhite,no,46,6,4,36,0.283,not_high,3706,0.189,0.165
50,50143,female,white,no,67,3,3,27,-0.377,not_high,3706,0.189,0.165
50,50147,male,white,no,80,2,1,1,-0.567,not_high,3706,0.189,0.165
50,50149,female,white,no,50,4,4,24,-0.256,not_high,3706,0.189,0.165
50,50152,female,white,yes,57,3,6,52,-0.118,not_high,3706,0.189,0.165
50,50157,male,white,yes,63,3,4,55,0.858,not_high,3706,0.189,0.165
50,50163,female,white,no,67,7,6,34,1.868,high,3706,0.189,0.165
50,50164,male,white,yes,66,3,4,66,-0.777,not_high,3706,0.189,0.165
55,60003,male,white,yes,54,5,3,28,0.002,not_high,592,0.146,3.666
55,60004,female,white,yes,59,6,4,34,0.234,not_high,592,0.146,3.666
55,60005,male,white,yes,33,6,7,33,0.051,not_high,592,0.146,3.666
55,60006,female,white,yes,55,3,3,30,-1.853,not_high,592,0.146,3.666
55,60007,male,white,no,55,2,4,34,-0.805,not_high,592,0.146,3.666
55,60009,male,white,yes,43,5,7,23,1.231,high,592,0.146,3.666
55,60012,female,white,yes,60,4,3,40,0.712,not_high,592,0.146,3.666
55,60013,female,white,no,36,5,5,36,0.472,not_high,592,0.146,3.666
55,60017,male,white,yes,59,6,8,32,0.895,not_high,592,0.146,3.666
55,60022,female,white,no,57,4,2,4,0.262,not_high,592,0.146,3.666
55,60024,male,white,no,74,1,1,35,-3.034,not_high,592,0.146,3.666
55,60026,female,white,yes,63,4,3,13,0.113,not_high,592,0.146,3.666
55,60027,male,white,no,54,3,3,30,-0.945,not_high,592,0.146,3.666
55,60028,female,white,yes,57,4,8,32,-1.711,not_high,592,0.146,3.666
55,60029,male,white,no,43,7,3,1,1.560,high,592,0.146,3.666
55,60030,female,white,yes,49,7,8,20,0.374,not_high,592,0.146,3.666
55,60031,male,white,yes,69,3,4,15,0.789,not_high,592,0.146,3.666
55,60034,female,white,no,55,5,2,30,0.276,not_high,592,0.146,3.666
55,60035,male,white,yes,51,5,6,45,-0.403,not_high,592,0.146,3.666
55,60038,male,white,no,84,2,2,12,1.118,high,592,0.146,3.666
55,60040,female,white,yes,56,6,6,50,0.528,not_high,592,0.146,3.666
55,60044,female,white,no,25,5,5,2,-0.264,not_high,592,0.146,3.666
55,60045,female,white,no,81,3,1,35,1.351,high,592,0.146,3.666
55,60047,female,white,yes,47,6,4,16,-0.916,not_high,592,0.146,3.666
55,60052,male,white,no,40,3,2,14,-1.058,not_high,592,0.146,3.666
55,60055,female,white,yes,67,4,4,4,1.537,high,592,0.146,3.666
55,60058,male,white,yes,46,4,8,20,-1.287,not_high,592,0.146,3.666
55,60059,male,white,yes,77,3,2,77,0.090,not_high,592,0.146,3.666
55,60061,male,white,yes,60,3,5,30,-0.674,not_high,592,0.146,3.666
55,60062,female,white,yes,30,3,6,5,-1.816,not_high,592,0.146,3.666
55,60063,male,white,yes,73,7,2,15,-0.756,not_high,592,0.146,3.666
55,60064,female,white,yes,54,4,6,25,-0.648,not_high,592,0.146,3.666
55,60065,male,white,yes,67,3,6,1,0.570,not_high,592,0.146,3.666
55,60066,female,white,yes,63,7,6,15,0.333,not_high,592,0.146,3.666
55,60068,female,white,yes,26,4,4,2,-1.969,not_high,592,0.146,3.666
55,60069,male,white,yes,70,3,3,36,-0.124,not_high,592,0.146,3.666
55,60070,male,white,yes,69,3,3,43,0.790,not_high,592,0.146,3.666
55,60073,female,white,yes,64,2,6,47,-3.142,not_high,592,0.146,3.666
55,60074,male,white,yes,65,4,5,60,-0.629,not_high,592,0.146,3.666
55,60077,female,white,yes,35,4,5,10,-0.233,not_high,592,0.146,3.666
55,60078,female,white,yes,59,3,2,13,-1.667,not_high,592,0.146,3.666
55,60079,male,white,yes,64,5,3,39,-0.551,not_high,592,0.146,3.666
55,60082,female,white,yes,71,5,5,14,0.708,not_high,592,0.146,3.666
55,60083,male,white,no,71,3,5,71,1.110,high,592,0.146,3.666
55,60084,female,white,yes,41,6,6,20,1.759,high,592,0.146,3.666
55,60085,male,white,yes,80,2,3,70,-0.264,not_high,592,0.146,3.666
55,60092,male,white,yes,60,3,5,32,0.699,not_high,592,0.146,3.666
55,60093,male,white,yes,48,4,8,23,0.223,not_high,592,0.146,3.666
55,60094,male,white,no,44,3,4,44,-1.452,not_high,592,0.146,3.666
55,60095,female,white,no,37,3,2,34,-1.237,not_high,592,0.146,3.666
55,60096,female,white,yes,64,3,2,39,-1.138,not_high,592,0.146,3.666
55,60098,female,white,no,63,3,2,57,-0.707,not_high,592,0.146,3.666
55,60099,female,white,no,88,2,1,30,-0.629,not_high,592,0.146,3.666
55,60100,female,white,no,37,5,1,10,-0.023,not_high,592,0.146,3.666
55,60101,female,white,no,47,3,2,17,-0.366,not_high,592,0.146,3.666
55,60104,female,white,yes,42,6,7,16,0.791,not_high,592,0.146,3.666
55,60105,female,white,no,62,3,2,20,1.227,high,592,0.146,3.666
55,60106,female,white,yes,47,3,3,9,0.606,not_high,592,0.146,3.666
55,60108,female,white,yes,56,2,3,16,-0.041,not_high,592,0.146,3.666
55,60111,female,white,yes,57,4,6,9,-2.257,not_high,592,0.146,3.666
55,60115,male,white,yes,62,2,4,13,-0.166,not_high,592,0.146,3.666
55,60120,female,white,yes,34,4,6,6,-1.490,not_high,592,0.146,3.666
55,60121,female,white,yes,58,3,2,32,-0.518,not_high,592,0.146,3.666
55,60122,female,white,no,54,3,2,22,-0.311,not_high,592,0.146,3.666
55,60124,female,white,yes,43,6,2,22,-2.368,not_high,592,0.146,3.666
55,60127,male,white,yes,41,3,6,6,1.759,high,592,0.146,3.666
55,60128,female,white,yes,41,6,8,5,1.340,high,592,0.146,3.666
55,60129,male,white,yes,31,4,6,5,-1.147,not_high,592,0.146,3.666
55,60131,male,white,yes,74,3,2,18,0.896,not_high,592,0.146,3.666
55,60132,female,white,yes,74,3,6,9,-1.466,not_high,592,0.146,3.666
55,60134,female,white,no,68,4,7,48,-0.740,not_high,592,0.146,3.666
55,60141,female,white,no,65,6,3,26,-1.735,not_high,592,0.146,3.666
55,60142,male,white,yes,73,1,5,38,-0.875,not_high,592,0.146,3.666
55,60145,male,white,yes,37,7,5,37,-0.924,not_high,592,0.146,3.666
55,60146,female,white,yes,53,4,8,20,0.226,not_high,592,0.146,3.666
55,60150,male,white,yes,58,5,8,8,-0.992,not_high,592,0.146,3.666
55,60165,female,white,yes,65,3,5,64,-0.046,not_high,592,0.146,3.666
55,60900,male,white,yes,57,4,8,25,-1.794,not_high,592,0.146,3.666
80,70004,female,white,yes,60,3,5,40,0.797,not_high,559,0.172,-1.810
80,70006,female,white,no,83,3,1,59,0.300,not_high,559,0.172,-1.810
80,70007,male,white,yes,34,6,3,34,0.352,not_high,559,0.172,-1.810
80,70008,female,white,yes,63,3,3,50,0.475,not_high,559,0.172,-1.810
80,70009,male,white,yes,74,3,3,74,1.546,high,559,0.172,-1.810
80,70010,male,white,yes,36,3,4,8,-1.906,not_high,559,0.172,-1.810
80,70011,female,white,yes,72,3,1,72,0.575,not_high,559,0.172,-1.810
80,70012,female,white,no,57,2,5,4,-1.794,not_high,559,0.172,-1.810
80,70013,male,white,yes,67,7,2,30,-0.097,not_high,559,0.172,-1.810
80,70014,male,white,no,53,2,2,51,-0.049,not_high,559,0.172,-1.810
80,70015,male,white,yes,66,3,8,66,0.682,not_high,559,0.172,-1.810
80,70017,female,white,yes,42,3,4,40,0.171,not_high,559,0.172,-1.810
80,70018,female,white,no,86,2,3,28,-0.326,not_high,559,0.172,-1.810
80,70020,female,white,yes,66,3,3,10,0.042,not_high,559,0.172,-1.810
80,70021,male,white,no,38,4,4,38,-0.594,not_high,559,0.172,-1.810
80,70024,male,white,no,64,1,1,34,0.267,not_high,559,0.172,-1.810
80,70025,male,white,yes,40,5,3,40,-1.218,not_high,559,0.172,-1.810
80,70026,male,white,no,87,1,0,43,-0.415,not_high,559,0.172,-1.810
80,70031,female,white,no,69,3,3,6,0.190,not_high,559,0.172,-1.810
80,70032,female,white,no,78,4,2,60,1.868,high,559,0.172,-1.810
80,70033,female,white,yes,65,6,2,42,0.787,not_high,559,0.172,-1.810
80,70036,female,white,yes,24,4,1,5,0.508,not_high,559,0.172,-1.810
80,70039,male,white,yes,86,4,1,64,-2.695,not_high,559,0.172,-1.810
80,70040,male,white,yes,28,7,7,7,-0.468,not_high,559,0.172,-1.810
80,70041,male,white,yes,41,6,3,7,1.227,high,559,0.172,-1.810
80,70042,female,white,no,85,3,3,30,1.218,high,559,0.172,-1.810
80,70046,female,white,yes,63,5,6,23,1.094,high,559,0.172,-1.810
80,70049,female,white,no,63,4,3,19,0.597,not_high,559,0.172,-1.810
80,70050,female,white,no,64,3,2,13,0.903,not_high,559,0.172,-1.810
80,70051,male,white,yes,77,3,4,44,0.565,not_high,559,0.172,-1.810
80,70053,female,white,no,45,6,5,45,1.112,high,559,0.172,-1.810
80,70057,male,white,yes,76,3,4,76,0.095,not_high,559,0.172,-1.810
80,70058,female,white,yes,40,3,1,35,0.285,not_high,559,0.172,-1.810
80,70059,male,white,yes,73,2,2,24,0.879,not_high,559,0.172,-1.810
80,70061,female,white,no,74,3,2,32,-0.901,not_high,559,0.172,-1.810
80,70063,female,white,no,28,5,3,28,-0.648,not_high,559,0.172,-1.810
80,70066,female,white,yes,37,4,6,8,-1.010,not_high,559,0.172,-1.810
80,70067,female,white,yes,47,5,3,19,-0.340,not_high,559,0.172,-1.810
80,70070,male,white,yes,67,4,8,4,-0.101,not_high,559,0.172,-1.810
80,70074,female,white,no,79,1,2,41,0.876,not_high,559,0.172,-1.810
80,70075,female,white,no,83,1,1,52,0.226,not_high,559,0.172,-1.810
80,70076,male,white,yes,63,4,3,37,-0.310,not_high,559,0.172,-1.810
80,70077,female,white,no,85,1,2,43,-1.043,not_high,559,0.172,-1.810
80,70078,female,white,no,37,7,2,7,-0.953,not_high,559,0.172,-1.810
80,70081,male,white,yes,84,3,3,84,1.410,high,559,0.172,-1.810
80,70082,male,white,yes,49,6,3,20,0.682,not_high,559,0.172,-1.810
80,70084,female,white,no,92,1,1,92,-0.217,not_high,559,0.172,-1.810
80,70085,female,white,yes,61,3,3,37,-0.172,not_high,559,0.172,-1.810
80,70087,male,white,no,62,3,3,30,0.451,not_high,559,0.172,-1.810
80,70088,female,white,no,88,3,3,67,1.774,high,559,0.172,-1.810
80,70090,male,white,yes,33,4,5,33,0.169,not_high,559,0.172,-1.810
80,70091,female,white,no,91,2,1,75,-0.129,not_high,559,0.172,-1.810
80,70093,male,white,yes,70,3,3,43,-0.382,not_high,559,0.172,-1.810
80,70094,female,white,yes,43,4,5,44,-1.198,not_high,559,0.172,-1.810
80,70099,male,white,yes,48,5,8,21,0.271,not_high,559,0.172,-1.810
80,70100,female,white,no,64,3,1,3,0.720,not_high,559,0.172,-1.810
80,70102,female,white,yes,77,3,3,57,-0.454,not_high,559,0.172,-1.810
80,70105,female,white,yes,25,5,8,4,-0.732,not_high,559,0.172,-1.810
80,70106,female,white,yes,24,6,1,24,1.039,high,559,0.172,-1.810
80,70107,female,white,yes,65,3,3,40,-1.507,not_high,559,0.172,-1.810
80,70108,female,white,yes,50,3,4,15,-1.391,not_high,559,0.172,-1.810
80,70109,female,white,no,73,3,3,47,-1.792,not_high,559,0.172,-1.810
80,70113,female,white,no,76,3,3,70,-0.457,not_high,559,0.172,-1.810
80,70114,female,white,yes,45,5,4,25,0.230,not_high,559,0.172,-1.810
80,70115,male,white,yes,60,7,7,35,0.382,not_high,559,0.172,-1.810
80,70116,female,white,no,84,3,3,71,0.879,not_high,559,0.172,-1.810
80,70117,male,white,yes,46,3,5,26,1.221,high,559,0.172,-1.810
80,70118,female,white,yes,82,3,4,64,1.289,high,559,0.172,-1.810
80,70119,male,white,yes,58,3,4,58,-1.503,not_high,559,0.172,-1.810
80,70120,female,nonwhite,yes,44,2,2,5,-0.532,not_high,559,0.172,-1.810
80,70121,female,white,no,94,4,1,48,1.334,high,559,0.172,-1.810
80,70122,female,white,yes,28,4,6,9,0.829,not_high,559,0.172,-1.810
80,70125,female,white,no,49,6,1,29,-0.716,not_high,559,0.172,-1.810
80,70127,female,white,no,82,3,2,67,-1.282,not_high,559,0.172,-1.810
80,70129,female,white,no,69,3,6,38,-0.136,not_high,559,0.172,-1.810
80,70130,female,white,no,83,4,2,61,0.781,not_high,559,0.172,-1.810
80,70133,female,white,yes,24,5,4,4,-1.999,not_high,559,0.172,-1.810
80,70134,female,white,yes,46,3,6,20,-1.583,not_high,559,0.172,-1.810
80,70136,female,white,no,68,3,3,38,-1.913,not_high,559,0.172,-1.810
80,70137,male,white,yes,72,3,5,71,-0.119,not_high,559,0.172,-1.810
80,70139,female,white,yes,52,3,6,6,-0.402,not_high,559,0.172,-1.810
80,70142,female,white,yes,42,5,4,15,0.361,not_high,559,0.172,-1.810
80,70143,female,white,no,50,4,1,15,-0.713,not_high,559,0.172,-1.810
80,70144,female,white,no,73,3,2,37,0.926,not_high,559,0.172,-1.810
80,70145,female,white,yes,50,3,4,5,0.296,not_high,559,0.172,-1.810
80,70148,female,white,no,90,6,5,50,0.444,not_high,559,0.172,-1.810
80,70149,male,white,yes,70,3,4,32,-0.637,not_high,559,0.172,-1.810
80,70150,female,white,yes,70,3,5,2,1.011,high,559,0.172,-1.810
80,70153,male,white,yes,74,3,4,74,-1.601,not_high,559,0.172,-1.810
80,70154,female,white,yes,22,4,4,21,-0.129,not_high,559,0.172,-1.810
80,70155,male,white,yes,57,4,6,50,1.011,high,559,0.172,-1.810
80,70156,female,white,no,60,3,2,36,0.062,not_high,559,0.172,-1.810
80,70159,male,white,yes,50,3,4,38,0.392,not_high,559,0.172,-1.810
80,70160,female,white,no,80,4,2,20,1.575,high,559,0.172,-1.810
80,70162,male,white,yes,80,2,2,35,-1.687,not_high,559,0.172,-1.810
80,70164,female,white,yes,64,4,8,7,1.759,high,559,0.172,-1.810
80,70165,male,white,yes,64,3,3,44,-0.080,not_high,559,0.172,-1.810
105,80001,male,white,yes,67,3,5,13,-0.712,not_high,10345,0.144,-0.312
105,80002,female,white,yes,56,4,8,28,1.120,high,10345,0.144,-0.312
105,80003,male,white,no,27,6,4,3,0.361,not_high,10345,0.144,-0.312
105,80004,female,white,yes,72,3,5,7,0.212,not_high,10345,0.144,-0.312
105,80005,male,white,yes,65,2,6,1,-0.266,not_high,10345,0.144,-0.312
105,80006,male,white,yes,67,3,7,37,1.775,high,10345,0.144,-0.312
105,80014,female,white,yes,44,4,5,14,1.762,high,10345,0.144,-0.312
105,80016,female,white,no,37,3,4,15,-0.260,not_high,10345,0.144,-0.312
105,80017,male,white,yes,39,3,5,13,1.552,high,10345,0.144,-0.312
105,80021,female,white,no,26,7,3,20,0.901,not_high,10345,0.144,-0.312
105,80022,female,white,yes,50,4,8,15,1.457,high,10345,0.144,-0.312
105,80023,female,white,no,65,5,4,4,0.349,not_high,10345,0.144,-0.312
105,80024,female,white,yes,36,3,5,18,-1.661,not_high,10345,0.144,-0.312
105,80025,female,white,yes,35,7,8,8,0.119,not_high,10345,0.144,-0.312
105,80026,female,white,no,24,6,3,2,0.575,not_high,10345,0.144,-0.312
105,80030,male,white,yes,82,4,3,42,0.556,not_high,10345,0.144,-0.312
105,80031,male,white,yes,73,3,5,8,1.193,high,10345,0.144,-0.312
105,80032,female,white,no,58,5,4,5,-0.400,not_high,10345,0.144,-0.312
105,80033,male,white,yes,41,3,5,8,0.879,not_high,10345,0.144,-0.312
105,80034,female,white,no,51,7,8,5,0.780,not_high,10345,0.144,-0.312
