State,StateCode,County,CountyCode,BingeDrink,TeenBirths,PrimaryCare,PerHSGrads,PerSingleParentHH,ViolentCrime,UnhealthyFoods,PerFastFood
Virginia,46,Chesapeake City,2073.46,17,35,137,90,30,430,6,56
Virginia,46,Danville City,2074.46,13,67,128,76,54,478,7,50
Virginia,46,Franklin City,2075.46,8,78,261,85,55,411,0,59
Virginia,46,Fredericksburg City,2076.46,16,36,233,84,50,595,8,34
Virginia,46,Hampton City,2077.46,16,39,70,85,40,337,7,57
Virginia,46,Hopewell City,2078.46,14,85,91,78,59,951,7,49
Virginia,46,Lynchburg City,2079.46,17,36,228,80,42,477,14,50
Virginia,46,Newport News City,2080.46,18,59,122,81,42,655,6,51
Virginia,46,Norfolk City,2081.46,17,61,169,74,51,808,10,52
Virginia,46,Petersburg City,2082.46,7,98,94,68,68,1502,20,53
Virginia,46,Portsmouth City,2083.46,13,69,101,77,56,738,3,57
Virginia,46,Radford City,2084.46,10,8,174,94,32,452,8,44
Virginia,46,Richmond City,2085.46,19,62,193,70,64,870,8,44
Virginia,46,Roanoke City,2086.46,14,79,163,76,57,830,14,44
Virginia,46,Salem City,2087.46,14,22,209,88,31,126,7,60
Virginia,46,Suffolk City,2088.46,16,43,143,81,34,373,18,56
Virginia,46,Virginia Beach City,2089.46,20,32,119,87,29,232,4,47
Virginia,46,Winchester City,2090.46,9,75,401,88,40,362,3,49
Washington,47,Adams,2091.47,12,99,99,77,27,301,5,45
Washington,47,Asotin,2092.47,16,52,126,74,33,193,8,38
Washington,47,Benton,2093.47,13,44,110,72,29,255,8,52
Washington,47,Chelan,2094.47,15,44,181,72,29,192,18,42
Washington,47,Clallam,2095.47,13,33,154,28,40,268,2,35
Washington,47,Clark,2096.47,15,31,103,79,26,233,7,49
Washington,47,Columbia,2097.47,15,28,151,92,41,50,4,20
Washington,47,Cowlitz,2098.47,17,50,108,86,33,266,14,46
Washington,47,Douglas,2099.47,15,48,60,80,27,196,24,50
Washington,47,Ferry,2100.47,19,34,41,88,31,94,23,17
Washington,47,Franklin,2101.47,11,81,59,75,31,265,15,59
Washington,47,Grant,2102.47,14,70,86,76,31,320,5,52
Washington,47,Grays Harbor,2103.47,19,51,70,73,35,186,3,37
Washington,47,Island,2104.47,17,29,68,84,25,111,0,37
Washington,47,Jefferson,2105.47,17,26,145,85,29,206,3,34
Washington,47,King,2106.47,18,21,197,83,25,370,3,45
Washington,47,Kitsap,2107.47,17,31,115,87,27,445,12,47
Washington,47,Kittitas,2108.47,19,17,112,78,24,181,1,48
Washington,47,Klickitat,2109.47,16,38,113,85,40,88,7,26
Washington,47,Lewis,2110.47,14,47,74,74,27,260,6,47
Washington,47,Lincoln,2111.47,15,24,58,88,21,125,23,46
Washington,47,Mason,2112.47,16,46,45,81,32,357,2,42
Washington,47,Okanogan,2113.47,16,48,162,65,39,171,5,33
Washington,47,Pacific,2114.47,14,36,33,65,24,211,2,40
Washington,47,Pend Oreille,2115.47,15,43,85,84,37,46,7,22
Washington,47,Pierce,2116.47,17,37,107,71,32,533,10,50
Washington,47,San Juan,2117.47,21,13,201,80,30,52,0,30
Washington,47,Skagit,2118.47,16,47,174,76,30,196,12,41
Washington,47,Skamania,2119.47,20,24,18,28,31,189,26,18
Washington,47,Snohomish,2120.47,17,25,80,76,26,253,6,52
Washington,47,Spokane,2121.47,17,32,133,78,30,410,8,52
Washington,47,Stevens,2122.47,18,36,97,59,27,118,12,49
Washington,47,Thurston,2123.47,16,26,158,79,32,238,12,51
Washington,47,Wahkiakum,2124.47,13,22,100,85,25,187,20,50
Washington,47,Walla Walla,2125.47,12,37,181,88,29,246,3,46
Washington,47,Whatcom,2126.47,17,22,150,78,27,209,15,38
Washington,47,Whitman,2127.47,17,7,110,93,17,116,6,53
Washington,47,Yakima,2128.47,13,74,118,72,39,349,16,55
West Virginia,48,Berkeley,2129.48,13,58,66,79,33,241,20,52
West Virginia,48,Boone,2130.48,10,67,36,78,23,272,43,47
West Virginia,48,Braxton,2131.48,8,51,34,79,26,301,11,32
West Virginia,48,Brooke,2132.48,17,28,30,90,35,150,19,58
West Virginia,48,Cabell,2133.48,9,47,282,71,35,430,15,56
West Virginia,48,Doddridge,2134.48,9,41,14,79,45,170,3,0
West Virginia,48,Fayette,2135.48,14,56,67,74,33,240,0,42
West Virginia,48,Grant,2136.48,5,52,84,83,30,191,6,44
West Virginia,48,Greenbrier,2137.48,8,45,78,75,30,96,4,50
West Virginia,48,Hampshire,2138.48,13,49,40,76,32,183,34,42
West Virginia,48,Hancock,2139.48,16,43,110,87,31,104,19,60
West Virginia,48,Hardy,2140.48,11,43,22,79,35,256,12,29
West Virginia,48,Harrison,2141.48,8,49,152,75,32,293,0,49
West Virginia,48,Jackson,2142.48,13,42,14,79,27,92,2,55
West Virginia,48,Jefferson,2143.48,13,37,114,81,21,180,18,39
West Virginia,48,Kanawha,2144.48,11,52,168,70,34,530,18,59
West Virginia,48,Lewis,2145.48,4,44,46,76,30,114,2,58
West Virginia,48,Logan,2146.48,9,61,93,80,25,429,0,53
West Virginia,48,McDowell,2147.48,7,75,62,77,37,216,0,50
West Virginia,48,Marion,2148.48,10,38,83,76,30,180,0,63
West Virginia,48,Marshall,2149.48,14,39,61,82,27,147,23,70
West Virginia,48,Mason,2150.48,8,51,51,72,34,133,3,45
West Virginia,48,Mercer,2151.48,6,64,75,71,31,406,1,45
West Virginia,48,Mineral,2152.48,10,34,41,86,35,602,26,41
West Virginia,48,Mingo,2153.48,8,64,46,74,32,285,1,55
West Virginia,48,Monongalia,2154.48,13,16,287,73,23,255,19,52
West Virginia,48,Monroe,2155.48,10,36,22,76,16,165,2,0
West Virginia,48,Morgan,2156.48,13,41,61,81,31,141,31,35
West Virginia,48,Nicholas,2157.48,8,44,119,74,22,244,1,44
West Virginia,48,Ohio,2158.48,13,34,279,75,31,419,16,51
West Virginia,48,Pendleton,2159.48,12,32,107,89,27,277,15,20
West Virginia,48,Putnam,2160.48,9,30,123,78,20,190,17,76
West Virginia,48,Raleigh,2161.48,6,49,99,79,29,402,0,54
West Virginia,48,Randolph,2162.48,10,51,141,76,30,249,3,35
West Virginia,48,Ritchie,2163.48,6,46,29,82,28,202,4,38
West Virginia,48,Summers,2164.48,15,52,61,73,35,198,1,60
West Virginia,48,Upshur,2165.48,4,35,59,67,23,88,0,39
West Virginia,48,Wayne,2166.48,12,49,87,74,25,216,32,56
West Virginia,48,Wetzel,2167.48,10,54,74,84,28,339,7,57
West Virginia,48,Wood,2168.48,11,47,111,79,31,196,12,56
West Virginia,48,Wyoming,2169.48,5,68,21,80,22,152,0,40
Wisconsin,49,Adams,2170.49,21,49,39,90,35,140,4,27
Wisconsin,49,Ashland,2171.49,19,31,265,89,37,255,13,29
Wisconsin,49,Barron,2172.49,21,32,182,91,28,61,1,38
Wisconsin,49,Bayfield,2173.49,25,19,54,90,27,226,8,18
Wisconsin,49,Brown,2174.49,26,34,101,86,28,249,7,42
Wisconsin,49,Buffalo,2175.49,29,19,74,95,20,14,6,10
Wisconsin,49,Burnett,2176.49,23,36,75,58,36,120,3,14
Wisconsin,49,Calumet,2177.49,33,16,36,92,20,101,7,38
Wisconsin,49,Chippewa,2178.49,18,28,116,89,27,88,17,37
Wisconsin,49,Clark,2179.49,26,27,48,91,17,91,2,25
Wisconsin,49,Columbia,2180.49,29,23,114,93,29,193,15,33
Wisconsin,49,Dane,2181.49,23,20,216,86,26,249,6,51
Wisconsin,49,Dodge,2182.49,28,26,100,93,24,111,0,40
Wisconsin,49,Door,2183.49,24,20,126,94,26,55,1,13
Wisconsin,49,Douglas,2184.49,28,32,59,87,37,189,13,38
Wisconsin,49,Dunn,2185.49,26,17,84,90,24,152,2,38
Wisconsin,49,Eau Claire,2186.49,27,20,214,87,22,119,12,52
Wisconsin,49,Fond du Lac,2187.49,27,26,93,92,25,198,8,49
Wisconsin,49,Grant,2188.49,26,22,77,91,25,150,1,34
Wisconsin,49,Green,2189.49,23,27,89,81,21,101,0,33
Wisconsin,49,Green Lake,2190.49,24,27,113,89,22,44,0,17
Wisconsin,49,Iowa,2191.49,26,21,97,90,16,77,17,34
Wisconsin,49,Jefferson,2192.49,22,22,71,90,23,179,0,41
Wisconsin,49,Juneau,2193.49,26,39,132,82,26,210,5,26
Wisconsin,49,Kenosha,2194.49,23,37,72,83,31,233,7,49
Wisconsin,49,Kewaunee,2195.49,29,19,44,94,18,48,13,16
Wisconsin,49,La Crosse,2196.49,23,20,241,91,26,212,6,50
Wisconsin,49,Lafayette,2197.49,20,20,63,93,26,56,4,26
Wisconsin,49,Langlade,2198.49,22,38,79,91,28,105,8,22
Wisconsin,49,Lincoln,2199.49,25,31,139,92,23,152,2,31
Wisconsin,49,Manitowoc,2200.49,28,29,98,87,21,149,0,36
Wisconsin,49,Marathon,2201.49,24,26,140,92,22,204,12,41
Wisconsin,49,Marinette,2202.49,21,26,95,89,29,64,3,30
Wisconsin,49,Marquette,2203.49,29,35,27,94,26,112,0,17
Wisconsin,49,Milwaukee,2204.49,23,61,140,75,49,860,4,50
Wisconsin,49,Monroe,2205.49,26,38,113,90,27,125,2,43
Wisconsin,49,Oconto,2206.49,29,25,40,89,30,31,21,26
Wisconsin,49,Oneida,2207.49,23,23,180,84,29,84,2,28
Wisconsin,49,Outagamie,2208.49,31,22,139,87,22,116,5,40
Wisconsin,49,Ozaukee,2209.49,21,8,195,97,18,52,5,40
Wisconsin,49,Pepin,2210.49,14,14,95,95,22,99,0,29
Wisconsin,49,Pierce,2211.49,27,11,95,95,18,112,11,41
Wisconsin,49,Polk,2212.49,23,26,174,92,26,230,1,35
Wisconsin,49,Portage,2213.49,23,19,97,90,19,99,1,35
Wisconsin,49,Price,2214.49,16,17,119,92,23,208,11,30
Wisconsin,49,Racine,2215.49,25,45,96,74,34,308,8,45
Wisconsin,49,Richland,2216.49,21,23,123,95,31,117,5,40
Wisconsin,49,Rock,2217.49,26,42,129,85,33,242,10,45
Wisconsin,49,Rusk,2218.49,17,29,76,92,26,59,8,39
Wisconsin,49,St. Croix,2219.49,31,15,89,95,21,67,10,42
Wisconsin,49,Sauk,2220.49,26,35,167,89,33,160,0,38
Wisconsin,49,Sawyer,2221.49,17,44,183,83,45,201,11,17
Wisconsin,49,Shawano,2222.49,27,29,100,87,31,80,4,20
Wisconsin,49,Sheboygan,2223.49,29,31,89,90,20,122,6,37
Wisconsin,49,Taylor,2224.49,28,22,62,97,22,86,10,33
Wisconsin,49,Trempealeau,2225.49,22,29,80,89,26,51,0,36
Wisconsin,49,Vernon,2226.49,23,20,134,92,19,61,5,29
Wisconsin,49,Vilas,2227.49,22,29,115,92,38,105,4,13
Wisconsin,49,Walworth,2228.49,22,26,75,89,25,106,0,38
Wisconsin,49,Washburn,2229.49,14,32,157,89,29,79,5,18
Wisconsin,49,Washington,2230.49,25,16,79,93,22,78,7,46
Wisconsin,49,Waukesha,2231.49,21,11,199,93,17,72,5,48
Wisconsin,49,Waupaca,2232.49,24,29,129,89,28,119,0,37
Wisconsin,49,Waushara,2233.49,23,37,65,92,28,59,0,29
Wisconsin,49,Winnebago,2234.49,24,22,122,87,26,221,11,48
Wisconsin,49,Wood,2235.49,21,27,265,92,25,39,2,38
Wyoming,50,Albany,2236.5,17,16,184,87,25,90,2,53
Wyoming,50,Big Horn,2237.5,14,41,96,89,15,297,9,36
Wyoming,50,Campbell,2238.5,20,51,104,85,24,175,2,56
Wyoming,50,Carbon,2239.5,18,54,77,79,28,286,7,32
Wyoming,50,Converse,2240.5,19,41,91,79,20,206,2,36
Wyoming,50,Crook,2241.5,15,47,92,93,22,67,24,33
Wyoming,50,Fremont,2242.5,16,69,134,69,37,167,4,41
Wyoming,50,Goshen,2243.5,16,36,107,84,30,261,8,47
Wyoming,50,Hot Springs,2244.5,16,37,177,93,23,355,2,42
Wyoming,50,Johnson,2245.5,17,29,155,86,18,288,6,39
Wyoming,50,Laramie,2246.5,16,55,139,77,36,199,12,61
Wyoming,50,Lincoln,2247.5,13,34,84,84,17,118,4,31
Wyoming,50,Natrona,2248.5,17,51,127,72,30,242,13,53
Wyoming,50,Park,2249.5,16,25,185,91,21,282,4,44
Wyoming,50,Platte,2250.5,14,41,121,86,39,118,7,33
Wyoming,50,Sheridan,2251.5,17,30,80,85,26,134,5,32
Wyoming,50,Sublette,2252.5,23,43,156,83,13,346,14,28
Wyoming,50,Sweetwater,2253.5,20,53,60,81,26,552,1,47
Wyoming,50,Teton,2254.5,22,40,166,93,9,231,2,31
Wyoming,50,Uinta,2255.5,14,46,88,87,20,93,1,39
Wyoming,50,Washakie,2256.5,12,41,64,81,15,221,4,36
Wyoming,50,Weston,2257.5,13,38,87,85,22,186,4,31
